,city_id,city_name,country_code,lat,lon,sources,state_code,station_id,timezone,venue,date,clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
48,1271308,Ghāziābād,IN,28.7071,77.3981,"['IN023380200', 'IN022021800', 'imerg', 'era5', 'sat', 'radar', 'snodas']",36,421820-99999,Asia/Kolkata,Sylhet International Cricket Stadium,2018-12-17,44.0,2018-12-17,8.9,36,304,171,107,869,635,20.7,1545033600,2.2,309.0,3.2,1545019200,7.4,1545008400,0.0,0.0,996.0,final,78.0,1021.0,0.0,,122.0,830,6993,3931,2816.0,13.0,1544985000,309.0,6.8,2.3
49,1269247,Jangipur,IN,24.45359,87.90444,"['imerg', 'era5', 'sat', 'radar', 'snodas']",28,425030-99999,Asia/Kolkata,"Shere Bangla National Stadium, Mirpur",2018-12-20,13.0,2018-12-20,13.9,39,325,196,112,893,708,23.3,1545292800,5.6,302.0,2.8,1545292800,13.0,1545264000,0.0,0.0,1013.0,final,81.0,1017.0,0.0,,195.0,908,7477,4505,4478.0,17.5,1545244200,302.0,6.4,2.0
50,1269247,Jangipur,IN,24.45359,87.90444,"['imerg', 'era5', 'sat', 'radar', 'snodas']",28,425030-99999,Asia/Kolkata,"Shere Bangla National Stadium, Mirpur",2018-12-22,4.0,2018-12-22,12.2,39,325,196,112,893,708,24.4,1545465600,5.1,294.0,2.8,1545454800,11.5,1545433200,0.0,0.0,1013.0,final,74.0,1017.0,0.0,,196.0,908,7474,4505,4500.0,17.3,1545417000,294.0,6.0,2.3
51,2179537,Wellington,NZ,-41.2776098,174.7828926,"['934390-99999', '934360-00488', 'NZM00093439', 'imerg', 'era5', 'sat', 'radar', 'snodas']",G2,934360-00488,Pacific/Auckland,Westpac Stadium,2019-02-06,92.0,2019-02-06,10.7,56,450,340,128,966,987,19.0,1549368000,3.9,164.0,10.1,1549425600,14.0,1549396800,4.0,4.0,1021.0,final,71.0,1023.0,0.0,,166.0,1350,10804,8149,3987.0,16.1,1549364400,164.0,16.0,8.1
52,2143747,Whittlesea,AU,-37.498998807,145.069916424,"['948600-99999', 'ASN00086262', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",VIC,948600-99999,Australia/Melbourne,Eden Park,2019-02-08,82.0,2019-02-08,13.5,55,445,343,128,974,1016,22.2,1549602000,6.4,184.0,6.7,1549616400,13.2,1549627200,0.0,0.0,946.0,final,82.0,1006.0,0.0,,195.0,1329,10675,8234,3829.6,17.2,1549544400,184.0,11.2,5.3
53,2190324,Hamilton,NZ,-37.78669,175.27257,"['imerg', 'era5', 'sat', 'radar', 'snodas']",G1,932010-99999,Pacific/Auckland,Seddon Park,2019-02-10,25.0,2019-02-10,13.0,55,440,337,128,968,1003,28.1,1549756800,7.5,164.0,5.6,1549778400,14.1,1549731600,0.3,0.3,1006.0,final,64.0,1012.0,0.0,,297.0,1327,10560,8100,7126.0,21.1,1549710000,164.0,8.4,2.4
54,7281782,North Ryde,AU,-33.7804702,151.1341143,"['957650-99999', 'ASN00066189', 'ASN00066032', 'ASN00066081', 'ASN00066156', 'ASN00066120', 'ASN00066193', 'ASN00066105', 'ASN00066056', 'ASN00066087', 'ASN00066057', 'ASN00066131', 'ASN00066020', 'ASN00066019', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",NSW,957650-99999,Australia/Sydney,Eden Gardens,2018-11-04,64.0,2018-11-04,15.9,55,434,345,129,968,1035,25.0,1541296800,5.8,108.0,4.4,1541314800,17.6,1541268000,0.0,0.0,1007.0,final,72.0,1013.0,0.0,,199.0,1320,10418,8273,6270.9,21.4,1541250000,108.0,12.8,2.2
55,1264733,Lucknow,IN,26.8109706,81.0159029,"['423690-99999', 'IN023351200', 'imerg', 'era5', 'sat', 'radar', 'snodas']",36,423690-99999,Asia/Kolkata,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2018-11-06,0.0,2018-11-06,13.5,41,339,220,115,902,764,29.0,1541487600,6.2,285.0,3.2,1541494800,16.0,1541462400,0.0,0.0,1001.0,final,61.0,1013.0,0.0,,220.0,951,7801,5052,5052.0,21.9,1541442600,285.0,9.2,2.2
56,1264527,Chennai,IN,13.0619437,80.2791296,"['432780-99999', 'IN020071500', 'IN020070300', 'IN020040800', 'IN020040900', 'imerg', 'era5', 'sat', 'radar', 'snodas']",25,432780-99999,Asia/Kolkata,"MA Chidambaram Stadium, Chepauk",2018-11-11,28.0,2018-11-11,23.2,47,379,279,124,945,925,30.0,1541955600,3.0,177.0,3.6,1541880000,24.8,1541890800,0.0,0.0,1011.0,final,79.0,1011.0,0.0,,95.0,1092,8727,6427,2175.0,27.3,1541874600,177.0,7.6,1.8
57,3167999,San Martino sulla Marrucina,IT,42.2120196,14.2102117,"['imerg', 'era5', 'sat', 'radar', 'snodas']",01,162300-99999,Europe/Rome,"Darren Sammy National Cricket Stadium, St Lucia",2019-03-05,73.0,2019-03-05,5.7,39,325,194,110,874,683,17.8,1551787200,1.7,190.0,3.6,1551747600,7.8,1551823200,0.8,0.8,971.0,final,61.0,1013.0,0.0,,52.0,940,7799,4657,1250.0,13.3,1551740400,190.0,9.2,2.1
58,9972637,Castle Cove,AU,-33.7985,151.2012,"['947680-99999', 'ASN00066012', 'ASN00066010', 'ASN00066167', 'ASN00066080', 'ASN00066056', 'ASN00066130', 'ASN00066151', 'ASN00066067', 'ASN00066061', 'ASN00066166', 'ASN00066145', 'ASN00066075', 'ASN00066042', 'ASN00066105', 'ASN00066002', 'ASN00066131', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",NSW,947680-99999,Australia/Sydney,"Warner Park, St Kitts",2019-03-08,52.0,2019-03-08,15.5,49,392,292,124,945,941,26.8,1552017600,7.5,37.0,8.4,1552017600,19.5,1551985200,0.0,0.0,1015.0,final,62.0,1019.0,0.0,,264.0,1181,9416,6999,6170.0,23.2,1551963600,37.0,12.8,5.6
59,9972637,Castle Cove,AU,-33.7985,151.2012,"['947680-99999', 'ASN00066012', 'ASN00066010', 'ASN00066167', 'ASN00066080', 'ASN00066056', 'ASN00066130', 'ASN00066151', 'ASN00066067', 'ASN00066061', 'ASN00066166', 'ASN00066145', 'ASN00066075', 'ASN00066042', 'ASN00066105', 'ASN00066002', 'ASN00066131', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",NSW,947680-99999,Australia/Sydney,"Warner Park, St Kitts",2019-03-10,47.0,2019-03-10,18.3,49,388,287,124,942,932,27.3,1552190400,7.6,164.0,5.6,1552190400,19.9,1552154400,0.5,0.5,1007.0,final,73.0,1012.0,0.0,,261.0,1168,9310,6891,5790.8,23.6,1552136400,164.0,8.0,2.9
60,1275930,Bhīmunipatnam,IN,17.7966064,83.3528222,"['431490-99999', 'IN001200100', 'IN001200900', 'imerg', 'era5', 'sat', 'radar', 'snodas']",02,431490-99999,Asia/Kolkata,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2019-02-24,18.0,2019-02-24,18.4,49,389,294,126,954,962,38.0,1550995200,9.2,249.0,5.9,1550991600,22.0,1550966400,0.0,0.0,1009.0,final,58.0,1010.0,0.0,,291.0,1123,8945,6753,6696.0,28.9,1550946600,249.0,10.4,2.5
61,1277333,Bengaluru,IN,12.9779687,77.5994678,"['432960-99999', '432950-99999', 'IN009010100', 'IN009012900', 'IN009011900', 'IN009012800', 'IN009015400', 'imerg', 'era5', 'sat', 'radar', 'snodas']",19,432950-99999,Asia/Kolkata,M.Chinnaswamy Stadium,2019-02-27,35.0,2019-02-27,15.7,49,401,316,125,974,1024,32.0,1551265200,7.2,213.0,2.5,1551236400,22.0,1551225600,0.0,0.0,907.0,final,55.0,1006.0,0.0,,252.0,1119,9218,7260,5799.0,26.5,1551205800,213.0,8.0,1.4
62,4174757,Tampa,US,27.9811,-82.4463,"['998269-99999', '720374-92825', 'US1FLHB0055', 'US1FLHB0039', 'US1FLHB0025', 'US1FLHB0071', 'US1FLHB0029', 'US1FLHB0064', 'US1FLHB0028', 'US1FLHB0120', 'US1FLHB0087', 'US1FLHB0012', 'US1FLHB0093', 'USC00088890', 'USW00012842', 'USC00080520', 'US1FLHB0112', 'US1FLHB0040', 'US1FLHB0036', 'US1FLHB0010', 'US1FLHB0007', 'imerg', 'era5', 'sat', 'radar', 'snodas']",FL,720374-92825,America/New_York,Buffalo Park,2020-02-12,50.0,2020-02-12,22.7,41,335,220,117,914,790,29.0,1581487200,2.2,169.0,6.7,1581526800,19.3,1581555600,0.0,0.0,1018.0,final,92.0,1021.0,0.0,0.0,82.0,986,8049,5280,1962.0,24.2,1581483600,169.0,10.0,2.5
63,2638049,Shenley Church End,GB,51.999072579,-0.803361603,"['imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,036600-99999,Europe/London,Kingsmead,2020-02-14,94.0,2020-02-14,5.1,27,232,97,88,750,395,10.4,1581688800,0.7,213.0,8.0,1581685200,3.0,1581663600,0.5,0.5,1000.0,final,87.0,1015.0,0.0,,24.0,647,5577,2319,577.0,7.1,1581638400,213.0,15.6,5.2
64,1105777,Centurion,ZA,-25.8683333,28.220005,"['682640-99999', '682630-99999', 'SF005133820', 'SF005133500', 'SFM00068263', 'SF005133470', 'SF005134370', 'SF005133450', 'imerg', 'era5', 'sat', 'radar', 'snodas']",06,682630-99999,Africa/Johannesburg,SuperSport Park,2020-02-16,47.0,2020-02-16,13.7,52,430,348,126,995,1082,28.1,1581861600,8.5,78.0,3.0,1581822000,16.6,1581818400,0.0,0.0,851.0,final,62.0,1007.0,0.0,,322.0,1238,10317,8342,7724.0,22.1,1581804000,78.0,6.8,1.9
65,993800,Johannesburg,ZA,-26.1326355,28.0565121,"['imerg', 'era5', 'sat', 'radar', 'snodas']",06,682635-99999,Africa/Johannesburg,The Wanderers Stadium,2020-02-21,78.0,2020-02-21,15.6,51,425,341,125,992,1069,27.8,1582279200,6.2,179.0,3.2,1582282800,17.0,1582246800,17.0,17.0,841.0,final,71.0,1015.0,0.0,,244.0,1213,10196,8181,5859.0,21.6,1582236000,179.0,8.0,1.7
66,2656207,Barton under Needwood,GB,52.8086072,-1.8041373,"['imerg', 'era5', 'sat', 'radar', 'snodas']",ENG,035350-99999,Europe/London,St George's Park,2020-02-23,87.0,2020-02-23,3.9,30,256,114,92,775,440,11.1,1582444800,1.9,256.0,9.6,1582452000,4.1,1582488000,22.3,22.3,1002.0,final,80.0,1014.0,0.0,,67.0,712,6151,2734,1606.0,7.3,1582416000,256.0,20.0,6.0
67,2644849,Larne,GB,54.8065745,-5.7896161,"['imerg', 'era5', 'sat', 'radar', 'snodas']",NIR,039240-99999,Europe/London,Newlands,2020-02-26,72.0,2020-02-26,0.2,29,254,110,90,763,422,5.2,1582718400,1.6,268.0,8.8,1582725600,2.6,1582689600,2.3,2.3,987.0,final,78.0,1001.0,0.0,,102.0,705,6085,2644,2443.0,3.7,1582675200,268.0,14.0,7.7
68,6992326,Mohali,IN,30.690274,76.737789,"['427052-99999', '421050-99999', 'IN018120300', 'imerg', 'era5', 'sat', 'radar', 'snodas']",23,421050-99999,Asia/Kolkata,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019-09-18,41.0,2019-09-18,22.9,49,393,292,120,925,920,32.8,1568804400,6.1,169.0,3.2,1568779200,26.6,1568754000,0.0,0.0,972.0,final,69.0,1007.0,0.0,,279.0,1116,9038,6718,6410.0,29.4,1568745000,169.0,7.6,1.2
69,1277333,Bengaluru,IN,12.9779687,77.5994678,"['432960-99999', '432950-99999', 'IN009010100', 'IN009012900', 'IN009011900', 'IN009012800', 'IN009015400', 'imerg', 'era5', 'sat', 'radar', 'snodas']",19,432950-99999,Asia/Kolkata,M.Chinnaswamy Stadium,2019-09-22,62.0,2019-09-22,20.7,50,410,331,125,959,1049,25.8,1569153600,4.5,246.0,3.0,1569139200,21.4,1569110400,20.8,20.8,907.0,final,85.0,1008.0,0.0,,105.0,1153,9434,7623,2414.0,23.5,1569090600,246.0,6.0,1.7
70,1273294,Delhi,IN,28.6378091,77.2431553,"['421820-99999', 'IN022021600', 'IN022023100', 'IN022021800', 'IN022021900', 'IN022022900', 'IN022022200', 'imerg', 'era5', 'sat', 'radar', 'snodas']",07,421820-99999,Asia/Kolkata,Arun Jaitley Stadium,2019-11-03,61.0,2019-11-03,18.6,41,334,216,113,897,749,27.0,1572775200,6.1,254.0,3.6,1572739200,19.4,1572739200,3.5,3.5,989.0,final,78.0,1014.0,0.0,,215.0,932,7693,4959,4938.0,22.9,1572719400,254.0,10.0,1.9
71,1258847,Rājkot,IN,22.3618615,70.7095961,"['427370-99999', 'IN005150100', 'IN005151200', 'imerg', 'era5', 'sat', 'radar', 'snodas']",09,427370-99999,Asia/Kolkata,Saurashtra Cricket Association Stadium,2019-11-07,49.0,2019-11-07,21.4,44,359,242,118,920,829,31.6,1573117200,5.7,189.0,3.8,1573110000,24.0,1573088400,0.0,0.0,995.0,final,72.0,1007.0,0.0,,236.0,1008,8249,5562,5432.0,27.3,1573065000,189.0,5.6,2.2
72,1262180,Nagpur,IN,21.0141516,79.0396017,"['428670-99999', 'IN012141800', 'imerg', 'era5', 'sat', 'radar', 'snodas']",16,428670-99999,Asia/Kolkata,"Vidarbha Cricket Association Stadium, Jamtha",2019-11-10,24.0,2019-11-10,17.5,43,352,243,118,923,828,31.2,1573376400,7.3,217.0,1.9,1573358400,17.7,1573336800,0.0,0.0,978.0,final,68.0,1012.0,0.0,,243.0,994,8101,5592,5590.0,24.1,1573324200,217.0,6.8,1.2
73,1253744,Uppal Kalan,IN,17.4064941,78.5505427,"['431280-99999', 'IN001081200', 'IN001080601', 'IN001080500', 'imerg', 'era5', 'sat', 'radar', 'snodas']",40,431280-99999,Asia/Kolkata,"Rajiv Gandhi International Stadium, Uppal",2019-12-06,49.0,2019-12-06,17.8,43,354,238,117,929,818,26.0,1575622800,4.1,93.0,3.5,1575615600,18.0,1575594000,0.0,0.0,955.0,final,77.0,1016.0,0.0,,180.0,983,8146,5477,4136.0,22.1,1575570600,93.0,7.6,1.4
74,4765594,Independent Hill,US,38.665607,-77.392315,"['724036-03710', 'US1VAPW0014', 'US1VAPW0013', 'USC00445208', 'US1VAPW0010', 'US1VAPW0001', 'USC00445204', 'US1VAPW0008', 'US1VAPW0003', 'imerg', 'era5', 'sat', 'radar', 'snodas']",VA,724036-03710,America/New_York,Greenfield International Stadium,2019-12-08,29.0,2019-12-08,-3.6,28,241,111,95,793,466,7.8,1575831600,1.0,177.0,4.5,1575824400,-7.8,1575802800,0.0,0.0,1023.0,final,75.0,1031.0,0.0,0.0,46.0,673,5796,2657,1109.0,0.6,1575781200,177.0,8.8,2.0
75,1253702,Uran,IN,18.93682,72.82655,"['430570-99999', '430030-99999', 'IN012070300', 'IN012070401', 'IN012120500', 'imerg', 'era5', 'sat', 'radar', 'snodas']",16,430030-99999,Asia/Kolkata,Wankhede Stadium,2019-12-11,26.0,2019-12-11,20.9,43,351,227,118,918,793,32.0,1576054800,5.9,186.0,4.3,1576058400,23.2,1576022400,0.0,0.0,1009.0,final,66.0,1010.0,0.0,,227.0,986,8068,5232,5222.0,28.0,1576002600,186.0,9.8,2.1
76,2192362,Christchurch,NZ,-43.5328041,172.6183192,"['937800-99999', 'NZM00093781', 'imerg', 'era5', 'sat', 'radar', 'snodas']",E9,937800-99999,Pacific/Auckland,Hagley Oval,2019-11-01,59.0,2019-11-01,6.2,54,436,322,124,946,942,15.2,1572555600,3.7,238.0,5.4,1572555600,7.4,1572595200,1.0,1.0,1012.0,final,73.0,1014.0,0.0,,209.0,1305,10457,7725,5008.0,11.0,1572519600,238.0,8.8,2.5
77,2179537,Wellington,NZ,-41.2776098,174.7828926,"['934390-99999', '934360-00488', 'NZM00093439', 'imerg', 'era5', 'sat', 'radar', 'snodas']",G2,934360-00488,Pacific/Auckland,Westpac Stadium,2019-11-03,53.0,2019-11-03,11.8,54,436,331,126,954,974,20.0,1572750000,9.5,147.0,10.4,1572728400,13.0,1572692400,0.0,0.0,1020.0,final,79.0,1021.0,0.0,,317.0,1307,10452,7941,7616.0,15.6,1572692400,147.0,13.6,9.3
78,2186280,Nelson,NZ,-41.3044503,173.2416296,"['935460-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",F5,935460-99999,Pacific/Auckland,Saxton Oval,2019-11-05,49.0,2019-11-05,12.8,55,441,335,127,956,980,19.1,1572919200,6.1,77.0,10.6,1572912000,12.1,1572886800,0.0,0.0,1011.0,final,82.0,1011.0,0.0,,204.0,1328,10581,8036,4897.0,16.0,1572865200,77.0,13.3,4.7
79,2186313,Napier,NZ,-39.5021393,176.9117513,"['933730-99999', 'imerg', 'era5', 'sat', 'radar', 'snodas']",F2,933730-99999,Pacific/Auckland,McLean Park,2019-11-08,36.0,2019-11-08,10.4,56,442,343,128,963,1007,29.0,1573182000,10.1,265.0,7.2,1573146000,19.7,1573207200,0.3,0.3,1013.0,final,46.0,1013.0,0.0,,336.0,1333,10599,8244,8075.0,23.1,1573124400,265.0,9.2,5.6
80,2143747,Whittlesea,AU,-37.498998807,145.069916424,"['948600-99999', 'ASN00086262', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",VIC,948600-99999,Australia/Melbourne,Eden Park,2019-11-10,97.0,2019-11-10,7.6,55,445,351,128,972,1031,14.6,1573362000,3.3,213.0,6.5,1573333200,7.2,1573308000,0.0,0.0,954.0,final,84.0,1015.0,0.0,,92.0,1330,10689,8421,3170.6,10.3,1573304400,213.0,11.2,4.8
81,2143747,Whittlesea,AU,-37.498998807,145.069916424,"['948600-99999', 'ASN00086262', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",VIC,948600-99999,Australia/Melbourne,Eden Park,2020-01-24,45.0,2020-01-24,5.5,58,466,366,130,985,1052,21.4,1579845600,6.0,297.0,5.5,1579809600,9.6,1579806000,0.0,0.0,950.0,final,53.0,1010.0,0.0,,227.0,1393,11194,8795,7106.4,15.2,1579784400,297.0,7.2,4.0
82,2143747,Whittlesea,AU,-37.498998807,145.069916424,"['948600-99999', 'ASN00086262', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",VIC,948600-99999,Australia/Melbourne,Eden Park,2020-01-26,56.0,2020-01-26,13.6,58,464,364,130,984,1048,25.6,1580004000,7.4,190.0,7.0,1580025600,13.5,1579968000,0.0,0.0,953.0,final,78.0,1013.0,0.0,,248.0,1386,11140,8731,7309.2,18.0,1579957200,190.0,12.8,4.7
83,2190324,Hamilton,NZ,-37.78669,175.27257,"['imerg', 'era5', 'sat', 'radar', 'snodas']",G1,932010-99999,Pacific/Auckland,Seddon Park,2020-01-29,82.0,2020-01-29,18.3,58,459,358,130,978,1035,25.6,1580259600,3.4,251.0,6.0,1580256000,19.3,1580212800,0.0,0.0,1009.0,final,79.0,1014.0,0.0,,118.0,1385,11026,8595,2836.0,22.1,1580209200,251.0,12.0,4.1
84,2179537,Wellington,NZ,-41.2776098,174.7828926,"['934390-99999', '934360-00488', 'NZM00093439', 'imerg', 'era5', 'sat', 'radar', 'snodas']",G2,934360-00488,Pacific/Auckland,Westpac Stadium,2020-01-31,35.0,2020-01-31,13.4,57,460,351,129,971,1004,24.0,1580432400,6.9,146.0,15.9,1580400000,17.0,1580385600,4.3,4.3,1011.0,final,67.0,1012.0,0.0,,182.0,1379,11031,8416,4363.0,20.0,1580382000,146.0,22.4,11.0
85,6113406,Prince Rupert,CA,53.97517,-130.69113,"['imerg', 'era5', 'sat', 'radar', 'snodas']",BC,712200-99999,America/Vancouver,Bay Oval,2020-02-02,60.0,2020-02-02,-1.7,21,185,63,77,676,290,1.9,1580680800,1.2,228.0,4.8,1580709600,0.4,1580630400,0.5,0.5,1020.0,final,81.0,1020.0,0.5,,60.0,512,4451,1522,1433.0,1.2,1580630400,228.0,9.6,3.2
86,7172798,Roosevelt Gardens,US,26.139335,-80.183218,"['747830-12849', '722039-12885', 'US1FLBW0076', 'US1FLBW0070', 'US1FLBW0016', 'US1FLBW0130', 'US1FLBW0040', 'USC00083163', 'US1FLBW0127', 'US1FLBW0090', 'US1FLBW0036', 'US1FLBW0005', 'US1FLBW0051', 'US1FLBW0008', 'USW00012885', 'US1FLBW0024', 'US1FLBW0095', 'US1FLBW0105', 'USW00012849', 'US1FLBW0027', 'USC00082114', 'USC00083168', 'imerg', 'era5', 'sat', 'radar', 'snodas']",FL,722039-12885,America/New_York,Central Broward Regional Park Stadium Turf Ground,2019-08-03,43.0,2019-08-03,23.6,52,410,339,125,932,1032,33.3,1564848000,3.7,186.0,9.4,1564840800,23.9,1564866000,14.0,14.0,1014.0,final,81.0,1014.0,0.0,0.0,82.0,1257,9834,8136,1975.0,27.3,1564804800,186.0,9.6,2.5
87,7172798,Roosevelt Gardens,US,26.139335,-80.183218,"['747830-12849', '722039-12885', 'US1FLBW0076', 'US1FLBW0070', 'US1FLBW0016', 'US1FLBW0130', 'US1FLBW0040', 'USC00083163', 'US1FLBW0127', 'US1FLBW0090', 'US1FLBW0036', 'US1FLBW0005', 'US1FLBW0051', 'US1FLBW0008', 'USW00012885', 'US1FLBW0024', 'US1FLBW0095', 'US1FLBW0105', 'USW00012849', 'US1FLBW0027', 'USC00082114', 'USC00083168', 'imerg', 'era5', 'sat', 'radar', 'snodas']",FL,722039-12885,America/New_York,Central Broward Regional Park Stadium Turf Ground,2019-08-04,21.0,2019-08-04,24.2,52,409,338,125,932,1031,33.9,1564934400,3.6,177.0,10.3,1564941600,25.0,1564948800,13.5,13.5,1015.0,final,84.0,1016.0,0.0,0.0,76.0,1254,9815,8121,1813.0,27.3,1564891200,177.0,12.9,2.3
88,3378644,Georgetown,GY,6.7576692,-58.1780687,"['810010-99999', '810030-99999', 'GYM00081001', 'imerg', 'era5', 'sat', 'radar', 'snodas']",12,810030-99999,America/Guyana,"Providence Stadium, Guyana",2019-08-06,61.0,2019-08-06,24.2,49,385,318,126,934,1037,31.0,1565121600,3.8,102.0,6.6,1565071200,25.0,1565100000,7.8,7.8,1016.0,final,81.0,1016.0,0.0,,71.0,1181,9239,7637,1692.0,27.7,1565064000,102.0,7.6,3.6
89,4722668,Richland Hills,US,32.8128967,-97.2047653,"['747390-13961', 'US1TXTN0070', 'US1TXTN0108', 'US1TXTN0074', 'US1TXTN0140', 'US1TXTN0062', 'US1TXTN0080', 'US1TXTN0040', 'US1TXTN0027', 'US1TXTN0122', 'US1TXTN0073', 'US1TXTN0125', 'US1TXTN0092', 'US1TXTN0046', 'US1TXTN0077', 'US1TXTN0037', 'USC00413285', 'US1TXTN0016', 'US1TXTN0043', 'US1TXTN0030', 'US1TXTN0025', 'imerg', 'era5', 'sat', 'radar', 'snodas']",TX,747390-13961,America/Chicago,The Rose Bowl,2020-09-04,57.0,2020-09-04,21.6,48,389,296,121,922,936,29.4,1599256800,4.6,116.0,4.1,1599256800,21.7,1599213600,0.0,0.0,993.0,final,82.0,1018.0,0.0,0.0,171.0,1159,9339,7112,4093.0,25.2,1599195600,116.0,7.6,2.7
90,4722668,Richland Hills,US,32.8128967,-97.2047653,"['747390-13961', 'US1TXTN0070', 'US1TXTN0108', 'US1TXTN0074', 'US1TXTN0140', 'US1TXTN0062', 'US1TXTN0080', 'US1TXTN0040', 'US1TXTN0027', 'US1TXTN0122', 'US1TXTN0073', 'US1TXTN0125', 'US1TXTN0092', 'US1TXTN0046', 'US1TXTN0077', 'US1TXTN0037', 'USC00413285', 'US1TXTN0016', 'US1TXTN0043', 'US1TXTN0030', 'US1TXTN0025', 'imerg', 'era5', 'sat', 'radar', 'snodas']",TX,747390-13961,America/Chicago,The Rose Bowl,2020-09-06,26.0,2020-09-06,21.5,48,387,293,121,922,931,32.2,1599429600,8.2,196.0,4.3,1599418800,21.1,1599393600,0.0,0.0,993.0,final,77.0,1018.0,0.0,0.0,290.0,1153,9299,7035,6970.0,26.3,1599368400,196.0,7.3,2.5
91,4722668,Richland Hills,US,32.8128967,-97.2047653,"['747390-13961', 'US1TXTN0070', 'US1TXTN0108', 'US1TXTN0074', 'US1TXTN0140', 'US1TXTN0062', 'US1TXTN0080', 'US1TXTN0040', 'US1TXTN0027', 'US1TXTN0122', 'US1TXTN0073', 'US1TXTN0125', 'US1TXTN0092', 'US1TXTN0046', 'US1TXTN0077', 'US1TXTN0037', 'USC00413285', 'US1TXTN0016', 'US1TXTN0043', 'US1TXTN0030', 'US1TXTN0025', 'imerg', 'era5', 'sat', 'radar', 'snodas']",TX,747390-13961,America/Chicago,The Rose Bowl,2020-09-08,10.0,2020-09-08,20.9,48,386,290,121,921,925,32.2,1599595200,7.7,156.0,8.3,1599606000,23.9,1599566400,0.0,0.0,984.0,final,69.0,1008.0,0.0,0.0,258.0,1147,9256,6956,6181.0,27.3,1599541200,156.0,12.0,6.1
92,8504554,Forrest,AU,-35.3177726,149.1347194,"['949260-99999', 'ASN00070343', 'ASN00070246', 'ASN00070252', 'ASN00070254', 'ASN00070249', 'ASN00070257', 'ASN00070015', 'ASN00070251', 'ASN00070247', 'ASN00070248', 'ASN00070282', 'ASN00070256', 'ASN00070338', 'ASN00070000', 'ASN00070243', 'ASN00070253', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",ACT,949260-99999,Australia/Sydney,Manuka Oval,2020-12-04,7.0,2020-12-04,4.7,59,471,380,130,993,1089,28.3,1607061600,11.7,233.0,9.5,1607047200,6.0,1607018400,0.0,0.0,947.0,final,51.0,1013.0,0.0,,380.0,1404,11307,9124,8849.8,18.2,1607000400,233.0,14.7,4.1
93,2207753,Paddington,AU,-33.8908818,151.2240624,"['947670-99999', '947680-99999', 'ASN00066139', 'ASN00066009', 'ASN00066160', 'ASN00066073', 'ASN00066052', 'ASN00066006', 'ASN00066033', 'ASN00066021', 'ASN00066062', 'ASN00066098', 'ASN00066007', 'ASN00066005', 'ASN00066187', 'ASN00066179', 'ASN00066149', 'ASN00066075', 'ASN00066178', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",NSW,947680-99999,Australia/Sydney,Sydney Cricket Ground,2020-12-06,11.0,2020-12-06,10.9,59,468,380,133,989,1092,30.5,1607230800,11.8,298.0,8.0,1607230800,21.2,1607176800,0.3,0.3,996.0,final,47.0,1001.0,0.0,,380.0,1422,11226,9115,8870.4,24.9,1607173200,298.0,11.2,5.6
94,2207753,Paddington,AU,-33.8908818,151.2240624,"['947670-99999', '947680-99999', 'ASN00066139', 'ASN00066009', 'ASN00066160', 'ASN00066073', 'ASN00066052', 'ASN00066006', 'ASN00066033', 'ASN00066021', 'ASN00066062', 'ASN00066098', 'ASN00066007', 'ASN00066005', 'ASN00066187', 'ASN00066179', 'ASN00066149', 'ASN00066075', 'ASN00066178', 'imerg', 'era5', 'sat', 'radar', 'snodas', 'au-bom-solar']",NSW,947680-99999,Australia/Sydney,Sydney Cricket Ground,2020-12-08,23.0,2020-12-08,7.5,59,469,381,133,990,1094,23.1,1607392800,9.5,193.0,8.8,1607392800,15.8,1607371200,0.0,0.0,1007.0,final,47.0,1012.0,0.0,,375.0,1425,11245,9140,8573.6,19.2,1607346000,193.0,13.6,6.5
